36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:20:15.0 (82666888)|HEAP_ALLOCATE|[8]|Bytes:8
15:20:15.0 (82687986)|HEAP_ALLOCATE|[8]|Bytes:110
15:20:15.0 (82788904)|HEAP_ALLOCATE|[8]|Bytes:8
15:20:15.0 (82814095)|HEAP_ALLOCATE|[8]|Bytes:33
15:20:15.0 (82888399)|HEAP_ALLOCATE|[8]|Bytes:16
15:20:15.0 (82933978)|VARIABLE_ASSIGNMENT|[8]|contBefore|{"Id":"003f400000Pu5HZAAZ","Points__c":10,"Email":"amancebo@altimetrik. (3 more) ..."}|0x1d206c88
15:20:15.0 (82948746)|STATEMENT_EXECUTE|[10]
15:20:15.0 (82997525)|HEAP_ALLOCATE|[10]|Bytes:4
15:20:15.0 (83102033)|HEAP_ALLOCATE|[10]|Bytes:9
15:20:15.0 (83155112)|VARIABLE_ASSIGNMENT|[10]|this.Name|"TestTask1"|0x449dfa1b
15:20:15.0 (83170104)|HEAP_ALLOCATE|[10]|Bytes:4
15:20:15.0 (83199441)|VARIABLE_ASSIGNMENT|[10]|this.Difficulty__c|"Hard"|0x449dfa1b
15:20:15.0 (83211415)|HEAP_ALLOCATE|[10]|Bytes:5
15:20:15.0 (83236076)|VARIABLE_ASSIGNMENT|[10]|this.Type__c|"Daily"|0x449dfa1b
15:20:15.0 (83304449)|VARIABLE_ASSIGNMENT|[10]|this.Contact__c|"003f400000Pu5HZAAZ"|0x449dfa1b
15:20:15.0 (83317474)|HEAP_ALLOCATE|[10]|Bytes:10
15:20:15.0 (83506315)|HEAP_ALLOCATE|[10]|Bytes:4
15:20:15.0 (83602056)|VARIABLE_ASSIGNMENT|[10]|this.DueDate__c|"2018-01-06T00:00:00.000Z"|0x449dfa1b
15:20:15.0 (83641679)|VARIABLE_SCOPE_BEGIN|[10]|task|HTask__c|true|false
15:20:15.0 (83665639)|VARIABLE_ASSIGNMENT|[10]|task|{"Name":"TestTask1","Difficulty__c":"Hard","Type__c":"Daily","Contact__c":"003f400000Pu5HZAAZ","DueDate__c":"2018-01-06T00:00:00.000Z"}|0x449dfa1b
15:20:15.0 (83673110)|STATEMENT_EXECUTE|[11]
15:20:15.0 (83695669)|HEAP_ALLOCATE|[11]|Bytes:8
15:20:15.0 (83705541)|DML_BEGIN|[11]|Op:Upsert|Type:HTask__c|Rows:1
15:20:15.0 (83737192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (99250675)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:new
15:20:15.0 (99274124)|VALIDATION_RULE|03df40000002ejE|ContactRequired
15:20:15.0 (99422671)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu5HZ
15:20:15.0 (99431840)|VALIDATION_PASS
15:20:15.0 (99434467)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
15:20:15.0 (99507144)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Hard
15:20:15.0 (99514234)|VALIDATION_PASS
15:20:15.0 (99516064)|VALIDATION_RULE|03df40000002bNN|StatusNone
15:20:15.0 (99606375)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=New
15:20:15.0 (99613884)|VALIDATION_PASS
15:20:15.0 (99673800)|CODE_UNIT_FINISHED|Validation:HTask:new
15:20:15.0 (113768081)|DML_END|[11]
15:20:15.0 (113798224)|STATEMENT_EXECUTE|[13]
15:20:15.0 (113825564)|HEAP_ALLOCATE|[13]|Bytes:4
15:20:15.0 (113851165)|HEAP_ALLOCATE|[13]|Bytes:12
15:20:15.0 (113896448)|VARIABLE_ASSIGNMENT|[13]|this.LastName|"TestContact2"|0x34fdce97
15:20:15.0 (113922880)|HEAP_ALLOCATE|[13]|Bytes:28
15:20:15.0 (113927458)|HEAP_ALLOCATE|[13]|Bytes:28
15:20:15.0 (113952648)|VARIABLE_ASSIGNMENT|[13]|this.Points__c|10|0x34fdce97
15:20:15.0 (113983973)|VARIABLE_SCOPE_BEGIN|[13]|cont2|Contact|true|false
15:20:15.0 (114006360)|VARIABLE_ASSIGNMENT|[13]|cont2|{"LastName":"TestContact2","Points__c":10}|0x34fdce97
15:20:15.0 (114013348)|STATEMENT_EXECUTE|[14]
15:20:15.0 (114037188)|HEAP_ALLOCATE|[14]|Bytes:8
15:20:15.0 (114045920)|DML_BEGIN|[14]|Op:Upsert|Type:Contact|Rows:1
15:20:15.0 (114084218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (116082194)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
15:20:15.0 (116107439)|DUPLICATE_DETECTION_BEGIN
15:20:15.0 (116191170)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:INSERT
15:20:15.0 (129761944)|DUPLICATE_DETECTION_MATCH_INVOCATION_DETAILS|EntityType:Contact|ActionTaken:Allow_[Alert,Report]|DuplicateRecordIds:
15:20:15.0 (129799277)|DUPLICATE_DETECTION_MATCH_INVOCATION_SUMMARY|EntityType:Contact|NumRecordsToBeSaved:1|NumRecordsToBeSavedWithDuplicates:0|NumDuplicateRecordsFound:0
15:20:15.0 (129811260)|DUPLICATE_DETECTION_MATCH_INVOCATION_DETAILS|EntityType:Contact|ActionTaken:Allow_[Alert,Report]|DuplicateRecordIds:
15:20:15.0 (129818255)|DUPLICATE_DETECTION_MATCH_INVOCATION_SUMMARY|EntityType:Contact|NumRecordsToBeSaved:1|NumRecordsToBeSavedWithDuplicates:0|NumDuplicateRecordsFound:0
15:20:15.0 (129999282)|DUPLICATE_DETECTION_END
15:20:15.0 (130007262)|CODE_UNIT_FINISHED|DuplicateDetector
15:20:15.0 (142487617)|DML_END|[14]
15:20:15.0 (142524929)|STATEMENT_EXECUTE|[16]
15:20:15.0 (142533930)|HEAP_ALLOCATE|[16]|Bytes:65
15:20:15.0 (142565796)|HEAP_ALLOCATE|[16]|Bytes:4
15:20:15.0 (142832279)|SOQL_EXECUTE_BEGIN|[16]|Aggregations:0|SELECT Id, Points__c FROM Contact WHERE LastName = 'TestContact2'
15:20:15.0 (149161207)|SOQL_EXECUTE_END|[16]|Rows:1
15:20:15.0 (149197771)|HEAP_ALLOCATE|[16]|Bytes:8
15:20:15.0 (149222747)|HEAP_ALLOCATE|[16]|Bytes:78
15:20:15.0 (149263876)|HEAP_ALLOCATE|[16]|Bytes:8
15:20:15.0 (149300474)|HEAP_ALLOCATE|[16]|Bytes:12
15:20:15.0 (149341271)|VARIABLE_ASSIGNMENT|[16]|cont2|{"Id":"003f400000Pu5HaAAJ","Points__c":10}|0x1b317c4d
15:20:15.0 (149353480)|STATEMENT_EXECUTE|[18]
15:20:15.0 (149377458)|HEAP_ALLOCATE|[18]|Bytes:4
15:20:15.0 (149393426)|HEAP_ALLOCATE|[18]|Bytes:9
15:20:15.0 (149435594)|VARIABLE_ASSIGNMENT|[18]|this.Name|"TestTask2"|0x1e84087b
15:20:15.0 (149467814)|VARIABLE_ASSIGNMENT|[18]|this.Type__c|"Daily"|0x1e84087b
15:20:15.0 (149513838)|VARIABLE_ASSIGNMENT|[18]|this.Contact__c|"003f400000Pu5HaAAJ"|0x1e84087b
15:20:15.0 (149526004)|HEAP_ALLOCATE|[18]|Bytes:9
15:20:15.0 (149550481)|VARIABLE_ASSIGNMENT|[18]|this.Status__c|"Completed"|0x1e84087b
15:20:15.0 (149581384)|VARIABLE_SCOPE_BEGIN|[18]|task2|HTask__c|true|false
15:20:15.0 (149607041)|VARIABLE_ASSIGNMENT|[18]|task2|{"Name":"TestTask2","Type__c":"Daily","Contact__c":"003f400000Pu5HaAAJ","Status__c":"Completed"}|0x1e84087b
15:20:15.0 (149617952)|STATEMENT_EXECUTE|[19]
15:20:15.0 (149647403)|HEAP_ALLOCATE|[19]|Bytes:8
15:20:15.0 (149662001)|DML_BEGIN|[19]|Op:Upsert|Type:HTask__c|Rows:1
15:20:15.0 (149694592)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (152955922)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:new
15:20:15.0 (152973185)|VALIDATION_RULE|03df40000002ejE|ContactRequired
15:20:15.0 (153069463)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu5Ha
15:20:15.0 (153082162)|VALIDATION_PASS
15:20:15.0 (153084964)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
15:20:15.0 (153147982)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Trivial
15:20:15.0 (153154695)|VALIDATION_PASS
15:20:15.0 (153189084)|VALIDATION_RULE|03df40000002bNN|StatusNone
15:20:15.0 (153314145)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=Completed
15:20:15.0 (153322315)|VALIDATION_PASS
15:20:15.0 (153396082)|CODE_UNIT_FINISHED|Validation:HTask:new
15:20:15.0 (179073444)|DML_END|[19]
15:20:15.0 (179103453)|STATEMENT_EXECUTE|[21]
15:20:15.0 (179111902)|HEAP_ALLOCATE|[21]|Bytes:11
15:20:15.0 (179132045)|VARIABLE_SCOPE_BEGIN|[21]|chron|String|false|false
15:20:15.0 (179157031)|VARIABLE_ASSIGNMENT|[21]|chron|"0 0 0 * * ?"
15:20:15.0 (179162984)|STATEMENT_EXECUTE|[22]
15:20:15.0 (179243001)|HEAP_ALLOCATE|[22]|Bytes:63
15:20:15.0 (179262117)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
15:20:15.0 (179266847)|STATEMENT_EXECUTE|[1]
15:20:15.0 (179276598)|SYSTEM_METHOD_EXIT|[1]|Test
15:20:15.0 (179295862)|METHOD_ENTRY|[22]||System.Test.startTest()
15:20:15.0 (180615581)|METHOD_EXIT|[22]||System.Test.startTest()
15:20:15.0 (180631015)|STATEMENT_EXECUTE|[23]
15:20:15.0 (180638923)|HEAP_ALLOCATE|[23]|Bytes:13
15:20:15.0 (195624548)|HEAP_ALLOCATE|[23]|Bytes:13
15:20:15.0 (195649606)|HEAP_ALLOCATE|[23]|Bytes:5
15:20:15.0 (195670465)|METHOD_ENTRY|[1]|01pf400000FQMpS|EndOfDaySchedule.EndOfDaySchedule()
15:20:15.0 (195677071)|STATEMENT_EXECUTE|[1]
15:20:15.0 (195684641)|STATEMENT_EXECUTE|[1]
15:20:15.0 (195691242)|METHOD_EXIT|[1]|EndOfDaySchedule
15:20:15.0 (195707537)|HEAP_ALLOCATE|[23]|Bytes:4
15:20:15.0 (195752795)|CONSTRUCTOR_ENTRY|[23]|01pf400000FQMpS|<init>()
15:20:15.0 (195803617)|VARIABLE_SCOPE_BEGIN|[1]|this|EndOfDaySchedule|true|false
15:20:15.0 (195865042)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x80dd120
15:20:15.0 (195878850)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
15:20:15.0 (195919435)|STATEMENT_EXECUTE|[1]
15:20:15.0 (195944946)|CONSTRUCTOR_EXIT|[23]|01pf400000FQMpS|<init>()
15:20:15.0 (220874178)|STATEMENT_EXECUTE|[24]
15:20:15.0 (220912894)|METHOD_ENTRY|[24]||System.Test.stopTest()
15:20:15.0 (224592691)|CODE_UNIT_STARTED|[EXTERNAL]|01pf400000FQMpS|Test EndOfDay
15:20:15.0 (229521120)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
15:20:15.0 (229556839)|SYSTEM_METHOD_ENTRY|[1]|SchedulableContextImpl.SchedulableContextImpl()
15:20:15.0 (229566548)|STATEMENT_EXECUTE|[1]
15:20:15.0 (229594553)|SYSTEM_METHOD_EXIT|[1]|SchedulableContextImpl
15:20:15.0 (229606097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (229615224)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:20:15.0 (229628002)|VARIABLE_SCOPE_BEGIN|[4]|this|System.SchedulableContextImpl|true|false
15:20:15.0 (229681556)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x273612bc
15:20:15.0 (229694335)|VARIABLE_SCOPE_BEGIN|[4]|triggerId|Id|false|false
15:20:15.0 (229913902)|VARIABLE_ASSIGNMENT|[4]|triggerId|"08ef400000L0E4DAAV"
15:20:15.0 (230057201)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:20:15.0 (230066265)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (230077157)|VARIABLE_SCOPE_BEGIN|[3]|this|EndOfDaySchedule|true|false
15:20:15.0 (230097423)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x325bc445
15:20:15.0 (230104303)|VARIABLE_SCOPE_BEGIN|[3]|SC|System.SchedulableContext|true|false
15:20:15.0 (230160199)|VARIABLE_ASSIGNMENT|[3]|SC|{"triggerId":"08ef400000L0E4DAAV"}|0x273612bc
15:20:15.0 (230183249)|STATEMENT_EXECUTE|[3]
15:20:15.0 (230185415)|STATEMENT_EXECUTE|[5]
15:20:15.0 (230200490)|METHOD_ENTRY|[5]|01pf400000FQMpS|EndOfDaySchedule.resolveDailyTaskPoints()
15:20:15.0 (230229516)|STATEMENT_EXECUTE|[12]
15:20:15.0 (230231849)|STATEMENT_EXECUTE|[14]
15:20:15.0 (230236069)|HEAP_ALLOCATE|[14]|Bytes:127
15:20:15.0 (230252351)|HEAP_ALLOCATE|[14]|Bytes:4
15:20:15.0 (230261930)|HEAP_ALLOCATE|[14]|Bytes:7
15:20:15.0 (230305149)|HEAP_ALLOCATE|[18]|Bytes:4
15:20:15.0 (230638946)|SOQL_EXECUTE_BEGIN|[14]|Aggregations:0|SELECT Id, Contact__c, Points__c FROM HTask__c WHERE (Status__c != 'Completed' AND Type__c = 'Daily' AND DueDate__c < :tmpVar1)
15:20:15.0 (243795423)|SOQL_EXECUTE_END|[14]|Rows:1
15:20:15.0 (243829868)|HEAP_ALLOCATE|[14]|Bytes:8
15:20:15.0 (243849257)|HEAP_ALLOCATE|[14]|Bytes:110
15:20:15.0 (243912125)|HEAP_ALLOCATE|[14]|Bytes:8
15:20:15.0 (243934524)|VARIABLE_SCOPE_BEGIN|[14]|ltask|List<HTask__c>|true|false
15:20:15.0 (243975295)|VARIABLE_ASSIGNMENT|[14]|ltask|[{"Id":"a00f4000009WH4pAAG","Contact__c":"003f400000Pu5HZAAZ","Points__c":2.50}]|0x59166c8c
15:20:15.0 (243991589)|STATEMENT_EXECUTE|[20]
15:20:15.0 (244055250)|HEAP_ALLOCATE|[20]|Bytes:4
15:20:15.0 (244110903)|VARIABLE_SCOPE_BEGIN|[20]|lcont|Map<String,Contact>|true|false
15:20:15.0 (244137422)|VARIABLE_ASSIGNMENT|[20]|lcont|{}|0x59009cb1
15:20:15.0 (244443665)|HEAP_ALLOCATE|[22]|Bytes:5
15:20:15.0 (244488052)|HEAP_ALLOCATE|[22]|Bytes:16
15:20:15.0 (244498300)|VARIABLE_SCOPE_BEGIN|[22]|task|HTask__c|true|false
15:20:15.0 (244517370)|VARIABLE_ASSIGNMENT|[22]|task|{"Id":"a00f4000009WH4pAAG","Contact__c":"003f400000Pu5HZAAZ","Points__c":2.50}|0x27e0e6e0
15:20:15.0 (244525359)|STATEMENT_EXECUTE|[22]
15:20:15.0 (244642419)|STATEMENT_EXECUTE|[24]
15:20:15.0 (244646075)|STATEMENT_EXECUTE|[25]
15:20:15.0 (244651576)|HEAP_ALLOCATE|[25]|Bytes:59
15:20:15.0 (244670982)|HEAP_ALLOCATE|[25]|Bytes:4
15:20:15.0 (244923588)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT Id, Name, Points__c FROM Contact WHERE Id = :tmpVar1
15:20:15.0 (248882315)|SOQL_EXECUTE_END|[25]|Rows:1
15:20:15.0 (248913079)|HEAP_ALLOCATE|[25]|Bytes:8
15:20:15.0 (248931802)|HEAP_ALLOCATE|[25]|Bytes:98
15:20:15.0 (248962227)|HEAP_ALLOCATE|[25]|Bytes:8
15:20:15.0 (248994964)|HEAP_ALLOCATE|[25]|Bytes:16
15:20:15.0 (249004735)|VARIABLE_SCOPE_BEGIN|[25]|conta|Contact|true|false
15:20:15.0 (249048178)|VARIABLE_ASSIGNMENT|[25]|conta|{"Id":"003f400000Pu5HZAAZ","Name":"TestContact1","Points__c":10}|0x150b2e3d
15:20:15.0 (249057464)|STATEMENT_EXECUTE|[26]
15:20:15.0 (249180199)|HEAP_ALLOCATE|[26]|Bytes:28
15:20:15.0 (249236918)|VARIABLE_ASSIGNMENT|[26]|this.Points__c|7.50|0x150b2e3d
15:20:15.0 (249248674)|STATEMENT_EXECUTE|[27]
15:20:15.0 (249326942)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:20:15.0 (249351422)|HEAP_ALLOCATE|[22]|Bytes:5
15:20:15.0 (249368188)|VARIABLE_ASSIGNMENT|[22]|task|null|
15:20:15.0 (249374580)|STATEMENT_EXECUTE|[35]
15:20:15.0 (249418250)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (249435082)|HEAP_ALLOCATE|[35]|Bytes:105
15:20:15.0 (249489818)|DML_BEGIN|[35]|Op:Update|Type:Contact|Rows:1
15:20:15.0 (249526066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (255238743)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
15:20:15.0 (255264619)|DUPLICATE_DETECTION_BEGIN
15:20:15.0 (255321836)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
15:20:15.0 (255391107)|DUPLICATE_DETECTION_END
15:20:15.0 (255396781)|CODE_UNIT_FINISHED|DuplicateDetector
15:20:15.0 (268256411)|DML_END|[35]
15:20:15.0 (268362650)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:20:15.0 (268402338)|METHOD_EXIT|[5]|01pf400000FQMpS|EndOfDaySchedule.resolveDailyTaskPoints()
15:20:15.0 (268421864)|STATEMENT_EXECUTE|[7]
15:20:15.0 (268457148)|METHOD_ENTRY|[7]|01pf400000FQMpS|EndOfDaySchedule.sendEmails()
15:20:15.0 (268531125)|STATEMENT_EXECUTE|[38]
15:20:15.0 (268534868)|STATEMENT_EXECUTE|[39]
15:20:15.0 (268541974)|HEAP_ALLOCATE|[39]|Bytes:96
15:20:15.0 (268572691)|HEAP_ALLOCATE|[39]|Bytes:4
15:20:15.0 (268784771)|SOQL_EXECUTE_BEGIN|[39]|Aggregations:0|SELECT Id, Name, Contact__c FROM HTask__c WHERE (Status__c != 'Completed' AND Type__c = 'Daily')
15:20:15.0 (271139249)|SOQL_EXECUTE_END|[39]|Rows:1
15:20:15.0 (271165971)|HEAP_ALLOCATE|[39]|Bytes:8
15:20:15.0 (271182202)|HEAP_ALLOCATE|[39]|Bytes:78
15:20:15.0 (271213415)|HEAP_ALLOCATE|[39]|Bytes:8
15:20:15.0 (271229465)|VARIABLE_SCOPE_BEGIN|[39]|ltask|List<HTask__c>|true|false
15:20:15.0 (271264525)|VARIABLE_ASSIGNMENT|[39]|ltask|[{"Id":"a00f4000009WH4pAAG","Name":"TestTask1","Contact__c":"003f400000Pu5HZAAZ"}]|0x20ba182b
15:20:15.0 (271272429)|STATEMENT_EXECUTE|[44]
15:20:15.0 (271332073)|HEAP_ALLOCATE|[44]|Bytes:4
15:20:15.0 (271372829)|VARIABLE_SCOPE_BEGIN|[44]|mtask|Map<String,List<HTask__c>>|true|false
15:20:15.0 (271391379)|VARIABLE_ASSIGNMENT|[44]|mtask|{}|0x3b29747d
15:20:15.0 (271468514)|HEAP_ALLOCATE|[46]|Bytes:5
15:20:15.0 (271484709)|HEAP_ALLOCATE|[46]|Bytes:16
15:20:15.0 (271492803)|VARIABLE_SCOPE_BEGIN|[46]|task|HTask__c|true|false
15:20:15.0 (271510274)|VARIABLE_ASSIGNMENT|[46]|task|{"Id":"a00f4000009WH4pAAG","Name":"TestTask1","Contact__c":"003f400000Pu5HZAAZ"}|0x3df2ae1b
15:20:15.0 (271518293)|STATEMENT_EXECUTE|[46]
15:20:15.0 (271586012)|STATEMENT_EXECUTE|[47]
15:20:15.0 (271588786)|STATEMENT_EXECUTE|[48]
15:20:15.0 (271605117)|HEAP_ALLOCATE|[48]|Bytes:4
15:20:15.0 (271642755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:20:15.0 (271649888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
15:20:15.0 (271656980)|STATEMENT_EXECUTE|[51]
15:20:15.0 (271707075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:20:15.0 (271721346)|HEAP_ALLOCATE|[46]|Bytes:5
15:20:15.0 (271749138)|VARIABLE_ASSIGNMENT|[46]|task|null|
15:20:15.0 (271767231)|HEAP_ALLOCATE|[54]|Bytes:4
15:20:15.0 (271813535)|HEAP_ALLOCATE|[54]|Bytes:26
15:20:15.0 (271831515)|HEAP_ALLOCATE|[54]|Bytes:4
15:20:15.0 (271852595)|HEAP_ALLOCATE|[54]|Bytes:5
15:20:15.0 (271863606)|VARIABLE_SCOPE_BEGIN|[54]|contactId|String|false|false
15:20:15.0 (271874012)|VARIABLE_ASSIGNMENT|[54]|contactId|"003f400000Pu5HZAAZ"
15:20:15.0 (271879677)|STATEMENT_EXECUTE|[54]
15:20:15.0 (271881503)|STATEMENT_EXECUTE|[55]
15:20:15.0 (271885640)|HEAP_ALLOCATE|[55]|Bytes:49
15:20:15.0 (271898621)|HEAP_ALLOCATE|[55]|Bytes:4
15:20:15.0 (272093649)|SOQL_EXECUTE_BEGIN|[55]|Aggregations:0|SELECT Id, Email FROM Contact WHERE Id = :tmpVar1
15:20:15.0 (297989004)|SOQL_EXECUTE_END|[55]|Rows:1
15:20:15.0 (298030048)|HEAP_ALLOCATE|[55]|Bytes:8
15:20:15.0 (298054382)|HEAP_ALLOCATE|[55]|Bytes:61
15:20:15.0 (298093443)|HEAP_ALLOCATE|[55]|Bytes:8
15:20:15.0 (298135824)|HEAP_ALLOCATE|[55]|Bytes:12
15:20:15.0 (298149972)|VARIABLE_SCOPE_BEGIN|[55]|cont|Contact|true|false
