36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:27:15.0 (441679339)|HEAP_ALLOCATE|[14]|Bytes:9
11:27:15.0 (441740048)|VARIABLE_ASSIGNMENT|[14]|this.Status__c|"Completed"|0xe0d8908
11:27:15.0 (441747271)|STATEMENT_EXECUTE|[15]
11:27:15.0 (441786622)|HEAP_ALLOCATE|[15]|Bytes:8
11:27:15.0 (441797235)|DML_BEGIN|[15]|Op:Upsert|Type:HTask__c|Rows:1
11:27:15.0 (441825801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.0 (448129369)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:a00f4000009W3dD
11:27:15.0 (448151242)|VALIDATION_RULE|03df40000002ejE|ContactRequired
11:27:15.0 (448240570)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu04m
11:27:15.0 (448248741)|VALIDATION_PASS
11:27:15.0 (448251771)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
11:27:15.0 (448314298)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Hard
11:27:15.0 (448326712)|VALIDATION_PASS
11:27:15.0 (448328423)|VALIDATION_RULE|03df40000002bNN|StatusNone
11:27:15.0 (448420079)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=Completed
11:27:15.0 (448427368)|VALIDATION_PASS
11:27:15.0 (448523430)|CODE_UNIT_FINISHED|Validation:HTask:a00f4000009W3dD
11:27:15.0 (472392423)|CODE_UNIT_STARTED|[EXTERNAL]|01qf4000001HypC|completeHTaskTrigger on HTask trigger event AfterUpdate
11:27:15.0 (472468231)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.0 (472511369)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.0 (472669639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
11:27:15.0 (472703230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:27:15.0 (472720600)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
11:27:15.0 (472773805)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1744c208
11:27:15.0 (472877048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:27:15.0 (473143991)|VARIABLE_SCOPE_BEGIN|[1]|this|completeHTaskTrigger|true|false
11:27:15.0 (473196318)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1744c208
11:27:15.0 (473212391)|STATEMENT_EXECUTE|[1]
11:27:15.0 (473216384)|STATEMENT_EXECUTE|[3]
11:27:15.0 (473222483)|HEAP_ALLOCATE|[3]|Bytes:99
11:27:15.0 (473271167)|HEAP_ALLOCATE|[3]|Bytes:4
11:27:15.0 (473290836)|HEAP_ALLOCATE|[3]|Bytes:7
11:27:15.0 (474221361)|SOQL_EXECUTE_BEGIN|[3]|Aggregations:0|SELECT Id, Contact__c, Type__c, Status__c, DueDate__c, Points__c FROM HTask__c WHERE Id IN :tmpVar1
11:27:15.0 (481992414)|SOQL_EXECUTE_END|[3]|Rows:1
11:27:15.0 (482029180)|HEAP_ALLOCATE|[3]|Bytes:8
11:27:15.0 (482053593)|HEAP_ALLOCATE|[3]|Bytes:148
11:27:15.0 (482096655)|HEAP_ALLOCATE|[3]|Bytes:8
11:27:15.0 (482145365)|HEAP_ALLOCATE|[3]|Bytes:24
11:27:15.0 (482207796)|VARIABLE_ASSIGNMENT|[3]|this.task|{"Id":"a00f4000009W3dDAAS","Contact__c":"003f400000Pu04mAAB","Type__c":"Daily","Status__c":"Completed","Points__c":2.50}|0x1744c208
11:27:15.0 (482222340)|STATEMENT_EXECUTE|[5]
11:27:15.0 (482229113)|HEAP_ALLOCATE|[5]|Bytes:59
11:27:15.0 (482257745)|HEAP_ALLOCATE|[5]|Bytes:4
11:27:15.0 (482487062)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name, Points__c FROM Contact WHERE Id = :tmpVar1
11:27:15.0 (485771351)|SOQL_EXECUTE_END|[5]|Rows:1
11:27:15.0 (485793921)|HEAP_ALLOCATE|[5]|Bytes:8
11:27:15.0 (485809122)|HEAP_ALLOCATE|[5]|Bytes:98
11:27:15.0 (485844424)|HEAP_ALLOCATE|[5]|Bytes:8
11:27:15.0 (485868681)|HEAP_ALLOCATE|[5]|Bytes:16
11:27:15.0 (485898100)|VARIABLE_ASSIGNMENT|[5]|this.conta|{"Id":"003f400000Pu04mAAB","Name":"TestContact1","Points__c":10}|0x1744c208
11:27:15.0 (485929364)|HEAP_ALLOCATE|[7]|Bytes:5
11:27:15.0 (485962875)|STATEMENT_EXECUTE|[21]
11:27:15.0 (485965260)|STATEMENT_EXECUTE|[22]
11:27:15.0 (485968240)|HEAP_ALLOCATE|[22]|Bytes:1
11:27:15.0 (486031787)|USER_DEBUG|[22]|DEBUG|1
11:27:15.0 (486173768)|STATEMENT_EXECUTE|[23]
11:27:15.0 (486177083)|STATEMENT_EXECUTE|[24]
11:27:15.0 (486180494)|HEAP_ALLOCATE|[24]|Bytes:1
11:27:15.0 (486199517)|USER_DEBUG|[24]|DEBUG|2
11:27:15.0 (486207406)|STATEMENT_EXECUTE|[25]
11:27:15.0 (486333064)|HEAP_ALLOCATE|[25]|Bytes:28
11:27:15.0 (486390977)|VARIABLE_ASSIGNMENT|[25]|this.Points__c|12.50|0x257bd021
11:27:15.0 (486398379)|STATEMENT_EXECUTE|[27]
11:27:15.0 (486425967)|HEAP_ALLOCATE|[27]|Bytes:8
11:27:15.0 (486437806)|DML_BEGIN|[27]|Op:Update|Type:Contact|Rows:1
11:27:15.0 (486477528)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.0 (491132226)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:27:15.0 (491152339)|DUPLICATE_DETECTION_BEGIN
11:27:15.0 (491202742)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:UPDATE
11:27:15.0 (491265768)|DUPLICATE_DETECTION_END
11:27:15.0 (491272401)|CODE_UNIT_FINISHED|DuplicateDetector
11:27:15.0 (504885074)|DML_END|[27]
11:27:15.504 (504927644)|CUMULATIVE_LIMIT_USAGE
11:27:15.504 (504927644)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 4 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:27:15.504 (504927644)|CUMULATIVE_LIMIT_USAGE_END

11:27:15.0 (506230750)|CODE_UNIT_FINISHED|completeHTaskTrigger on HTask trigger event AfterUpdate
11:27:15.0 (506655996)|DML_END|[15]
11:27:15.0 (506681348)|STATEMENT_EXECUTE|[17]
11:27:15.0 (506691953)|HEAP_ALLOCATE|[17]|Bytes:65
11:27:15.0 (506731415)|HEAP_ALLOCATE|[17]|Bytes:4
11:27:15.0 (507015390)|SOQL_EXECUTE_BEGIN|[17]|Aggregations:0|SELECT Id, Points__c FROM Contact WHERE LastName = 'TestContact1'
11:27:15.0 (512455963)|SOQL_EXECUTE_END|[17]|Rows:1
11:27:15.0 (512488434)|HEAP_ALLOCATE|[17]|Bytes:8
11:27:15.0 (512508795)|HEAP_ALLOCATE|[17]|Bytes:78
11:27:15.0 (512592400)|HEAP_ALLOCATE|[17]|Bytes:8
11:27:15.0 (512640920)|HEAP_ALLOCATE|[17]|Bytes:12
11:27:15.0 (512655026)|VARIABLE_SCOPE_BEGIN|[17]|cont1After|Contact|true|false
11:27:15.0 (512697454)|VARIABLE_ASSIGNMENT|[17]|cont1After|{"Id":"003f400000Pu04mAAB","Points__c":12.5}|0x1afea8db
11:27:15.0 (512710485)|STATEMENT_EXECUTE|[19]
11:27:15.0 (512865807)|HEAP_ALLOCATE|[19]|Bytes:28
11:27:15.0 (512898735)|HEAP_ALLOCATE|[19]|Bytes:28
11:27:15.512 (512956434)|CUMULATIVE_LIMIT_USAGE
11:27:15.512 (512956434)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 5 out of 100
  Number of query rows: 5 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 4 out of 150
  Number of DML rows: 4 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

11:27:15.512 (512956434)|CUMULATIVE_LIMIT_USAGE_END

11:27:15.0 (513002137)|CODE_UNIT_FINISHED|CompleteHTaskTriggerTest.completeDailyTask
11:27:15.0 (513895390)|EXECUTION_FINISHED
11:27:15.539 (539535348)|USER_INFO|[EXTERNAL]|005f4000002PiXT|amancebo.habitica@altimetrik.com|Argentine Time|GMT-03:00
11:27:15.539 (539559481)|EXECUTION_STARTED
11:27:15.539 (539564556)|CODE_UNIT_STARTED|[EXTERNAL]|01pf400000GkBRc|CompleteHTaskTriggerTest.completeTODOTask
11:27:15.539 (539714868)|HEAP_ALLOCATE|[72]|Bytes:3
11:27:15.539 (539754066)|HEAP_ALLOCATE|[77]|Bytes:152
11:27:15.539 (539769534)|HEAP_ALLOCATE|[342]|Bytes:408
11:27:15.539 (539784984)|HEAP_ALLOCATE|[355]|Bytes:408
11:27:15.539 (539798145)|HEAP_ALLOCATE|[467]|Bytes:48
11:27:15.539 (539823945)|HEAP_ALLOCATE|[139]|Bytes:6
11:27:15.539 (539838140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
11:27:15.539 (539849126)|METHOD_ENTRY|[2]|01pf400000GkBRc|CompleteHTaskTriggerTest.CompleteHTaskTriggerTest()
11:27:15.539 (539858041)|STATEMENT_EXECUTE|[2]
11:27:15.539 (539863619)|STATEMENT_EXECUTE|[2]
11:27:15.539 (539868289)|METHOD_EXIT|[2]|CompleteHTaskTriggerTest
11:27:15.539 (539890516)|HEAP_ALLOCATE|[50]|Bytes:5
11:27:15.539 (539911869)|HEAP_ALLOCATE|[56]|Bytes:5
11:27:15.539 (539918996)|HEAP_ALLOCATE|[64]|Bytes:7
11:27:15.539 (539958259)|STATEMENT_EXECUTE|[22]
11:27:15.539 (539960617)|STATEMENT_EXECUTE|[23]
11:27:15.539 (539997539)|HEAP_ALLOCATE|[23]|Bytes:4
11:27:15.539 (540011328)|HEAP_ALLOCATE|[23]|Bytes:12
11:27:15.539 (540062582)|VARIABLE_ASSIGNMENT|[23]|this.LastName|"TestContact1"|0x7da99420
11:27:15.539 (540103216)|HEAP_ALLOCATE|[23]|Bytes:28
11:27:15.539 (540107973)|HEAP_ALLOCATE|[23]|Bytes:28
11:27:15.539 (540134445)|VARIABLE_ASSIGNMENT|[23]|this.Points__c|10|0x7da99420
11:27:15.539 (540163783)|VARIABLE_SCOPE_BEGIN|[23]|cont1|Contact|true|false
11:27:15.539 (540185113)|VARIABLE_ASSIGNMENT|[23]|cont1|{"LastName":"TestContact1","Points__c":10}|0x7da99420
11:27:15.539 (540192879)|STATEMENT_EXECUTE|[24]
11:27:15.539 (540221619)|HEAP_ALLOCATE|[24]|Bytes:8
11:27:15.539 (540232753)|DML_BEGIN|[24]|Op:Upsert|Type:Contact|Rows:1
11:27:15.539 (540266979)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.539 (541953408)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
11:27:15.539 (541966200)|DUPLICATE_DETECTION_BEGIN
11:27:15.539 (542015952)|DUPLICATE_DETECTION_RULE_INVOCATION|DuplicateRuleId:0Bmf4000005NvDQ|DuplicateRuleName:Standard Contact Duplicate Rule|DmlType:INSERT
11:27:15.539 (560704997)|DUPLICATE_DETECTION_MATCH_INVOCATION_DETAILS|EntityType:Contact|ActionTaken:Allow_[Alert,Report]|DuplicateRecordIds:
11:27:15.539 (560731648)|DUPLICATE_DETECTION_MATCH_INVOCATION_SUMMARY|EntityType:Contact|NumRecordsToBeSaved:1|NumRecordsToBeSavedWithDuplicates:0|NumDuplicateRecordsFound:0
11:27:15.539 (560743287)|DUPLICATE_DETECTION_MATCH_INVOCATION_DETAILS|EntityType:Contact|ActionTaken:Allow_[Alert,Report]|DuplicateRecordIds:
11:27:15.539 (560751437)|DUPLICATE_DETECTION_MATCH_INVOCATION_SUMMARY|EntityType:Contact|NumRecordsToBeSaved:1|NumRecordsToBeSavedWithDuplicates:0|NumDuplicateRecordsFound:0
11:27:15.539 (560906403)|DUPLICATE_DETECTION_END
11:27:15.539 (560917098)|CODE_UNIT_FINISHED|DuplicateDetector
11:27:15.539 (577366257)|DML_END|[24]
11:27:15.539 (577400212)|STATEMENT_EXECUTE|[26]
11:27:15.539 (577408357)|HEAP_ALLOCATE|[26]|Bytes:71
11:27:15.539 (577434298)|HEAP_ALLOCATE|[26]|Bytes:4
11:27:15.539 (577657728)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT Id, Name, Points__c FROM Contact WHERE LastName = 'TestContact1'
11:27:15.539 (583195866)|SOQL_EXECUTE_END|[26]|Rows:1
11:27:15.539 (583221999)|HEAP_ALLOCATE|[26]|Bytes:8
11:27:15.539 (583241100)|HEAP_ALLOCATE|[26]|Bytes:98
11:27:15.539 (583291647)|HEAP_ALLOCATE|[26]|Bytes:8
11:27:15.539 (583305615)|HEAP_ALLOCATE|[26]|Bytes:33
11:27:15.539 (583325148)|HEAP_ALLOCATE|[26]|Bytes:16
11:27:15.539 (583335786)|VARIABLE_SCOPE_BEGIN|[26]|cont1Before|Contact|true|false
11:27:15.539 (583370596)|VARIABLE_ASSIGNMENT|[26]|cont1Before|{"Id":"003f400000Pu04nAAB","Name":"TestContact1","Points__c":10}|0x76ba48e5
11:27:15.539 (583381619)|STATEMENT_EXECUTE|[28]
11:27:15.539 (583407223)|HEAP_ALLOCATE|[28]|Bytes:4
11:27:15.539 (583423093)|HEAP_ALLOCATE|[28]|Bytes:9
11:27:15.539 (583456568)|VARIABLE_ASSIGNMENT|[28]|this.Name|"TestTask1"|0x60aea938
11:27:15.539 (583463785)|HEAP_ALLOCATE|[28]|Bytes:18
11:27:15.539 (583478017)|HEAP_ALLOCATE|[28]|Bytes:4
11:27:15.539 (583494277)|VARIABLE_ASSIGNMENT|[28]|this.RecordTypeId|"012f4000000FSbYAAW"|0x60aea938
11:27:15.539 (583501073)|HEAP_ALLOCATE|[28]|Bytes:5
11:27:15.539 (583516988)|VARIABLE_ASSIGNMENT|[28]|this.Type__c|"TO-DO"|0x60aea938
11:27:15.539 (583542256)|VARIABLE_ASSIGNMENT|[28]|this.Contact__c|"003f400000Pu04nAAB"|0x60aea938
11:27:15.539 (583548855)|HEAP_ALLOCATE|[28]|Bytes:4
11:27:15.539 (583560712)|VARIABLE_ASSIGNMENT|[28]|this.Difficulty__c|"Hard"|0x60aea938
11:27:15.539 (583589706)|VARIABLE_SCOPE_BEGIN|[28]|task|HTask__c|true|false
11:27:15.539 (583606354)|VARIABLE_ASSIGNMENT|[28]|task|{"Name":"TestTask1","RecordTypeId":"012f4000000FSbYAAW","Type__c":"TO-DO","Contact__c":"003f400000Pu04nAAB","Difficulty__c":"Hard"}|0x60aea938
11:27:15.539 (583614031)|STATEMENT_EXECUTE|[29]
11:27:15.539 (583636172)|HEAP_ALLOCATE|[29]|Bytes:8
11:27:15.539 (583645838)|DML_BEGIN|[29]|Op:Upsert|Type:HTask__c|Rows:1
11:27:15.539 (583674378)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:27:15.539 (587547842)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:HTask:new
11:27:15.539 (587562290)|VALIDATION_RULE|03df40000002ejE|ContactRequired
11:27:15.539 (587646850)|VALIDATION_FORMULA|ISBLANK(Contact__c)|Contact__c=003f400000Pu04n
11:27:15.539 (587653951)|VALIDATION_PASS
11:27:15.539 (587656192)|VALIDATION_RULE|03df40000002ejO|DificultyRequired
11:27:15.539 (587713841)|VALIDATION_FORMULA|ISBLANK(TEXT(Difficulty__c))|Difficulty__c=Hard
11:27:15.539 (587719503)|VALIDATION_PASS
11:27:15.539 (587721211)|VALIDATION_RULE|03df40000002bNN|StatusNone
11:27:15.539 (587911136)|VALIDATION_FORMULA|TEXT(Status__c) <> 'New'  
&& TEXT(Status__c) <> 'In Progress'
&& TEXT(Status__c) <> 'Completed'|Status__c=null
11:27:15.539 (587959480)|VALIDATION_FAIL
11:27:15.539 (588038839)|CODE_UNIT_FINISHED|Validation:HTask:new
11:27:15.539 (588865621)|DML_END|[29]
11:27:15.539 (588908211)|VF_PAGE_MESSAGE|Select a Status
11:27:15.539 (588966986)|EXCEPTION_THROWN|[29]|System.DmlException: Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, Select a Status: [Status__c]
11:27:15.539 (589233244)|HEAP_ALLOCATE|[29]|Bytes:121
11:27:15.539 (589295568)|FATAL_ERROR|System.DmlException: Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, Select a Status: [Status__c]

Class.CompleteHTaskTriggerTest.completeTODOTask: line 29, column 1
11:27:15.539 (589310111)|FATAL_ERROR|System.DmlException: Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, Select a Status: [Status__c]

Class.CompleteHTaskTriggerTest.completeTODOTask: line 29, column 1
11:27:15.589 (589317176)|CUMULATIVE_LIMIT_USAGE
11:27:15.589 (589317176)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 1 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 2 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

